,Order_ID,Customer_Segment,Category,Sales,Profit,Region
4869,4870,Home Office,Technology,1465,838,East
4870,4871,Home Office,Office Supplies,3301,565,West
4871,4872,Corporate,Furniture,4852,44,East
4872,4873,Home Office,Office Supplies,1483,885,North
4873,4874,Corporate,Office Supplies,2235,356,North
4874,4875,Consumer,Technology,4937,393,North
4875,4876,Consumer,Furniture,3132,522,North
4876,4877,Corporate,Office Supplies,3809,747,East
4877,4878,Corporate,Technology,1621,820,North
4878,4879,Home Office,Office Supplies,1723,297,West
4879,4880,Consumer,Furniture,781,757,West
4880,4881,Corporate,Office Supplies,3234,880,South
4881,4882,Consumer,Office Supplies,3361,968,West
4882,4883,Corporate,Office Supplies,4796,42,South
4883,4884,Consumer,Office Supplies,3519,104,West
4884,4885,Home Office,Furniture,1967,214,West
4885,4886,Consumer,Technology,3709,630,North
4886,4887,Consumer,Technology,1299,843,West
4887,4888,Consumer,Office Supplies,2923,39,North
4888,4889,Consumer,Furniture,3048,275,North
4889,4890,Consumer,Furniture,4078,32,West
4890,4891,Home Office,Furniture,3725,618,East
4891,4892,Corporate,Furniture,4678,48,North
4892,4893,Consumer,Furniture,268,182,West
4893,4894,Home Office,Furniture,2121,769,East
4894,4895,Consumer,Office Supplies,2294,900,West
4895,4896,Consumer,Technology,538,422,West
4896,4897,Corporate,Technology,3360,423,East
4897,4898,Consumer,Office Supplies,4355,683,West
4898,4899,Home Office,Technology,2549,701,North
4899,4900,Home Office,Furniture,4781,624,South
4900,4901,Corporate,Furniture,963,218,South
4901,4902,Consumer,Technology,239,31,West
4902,4903,Home Office,Furniture,4523,14,South
4903,4904,Consumer,Furniture,324,660,South
4904,4905,Consumer,Technology,657,223,South
4905,4906,Consumer,Office Supplies,1673,681,North
4906,4907,Corporate,Technology,485,929,North
4907,4908,Consumer,Technology,620,916,South
4908,4909,Home Office,Technology,4072,148,East
4909,4910,Consumer,Technology,2934,666,East
4910,4911,Home Office,Office Supplies,3242,681,East
4911,4912,Consumer,Office Supplies,1933,604,North
4912,4913,Home Office,Furniture,4642,676,North
4913,4914,Home Office,Furniture,3261,809,North
4914,4915,Consumer,Technology,3601,326,North
4915,4916,Consumer,Furniture,4302,802,South
4916,4917,Home Office,Office Supplies,1599,585,North
4917,4918,Corporate,Furniture,3063,713,South
4918,4919,Consumer,Furniture,1577,165,East
4919,4920,Corporate,Furniture,1003,433,South
4920,4921,Consumer,Technology,1731,509,East
4921,4922,Consumer,Furniture,4086,100,North
4922,4923,Consumer,Office Supplies,1270,663,East
4923,4924,Consumer,Office Supplies,2427,51,East
4924,4925,Corporate,Office Supplies,4219,770,South
4925,4926,Consumer,Office Supplies,1844,304,East
4926,4927,Home Office,Furniture,2139,779,West
4927,4928,Home Office,Technology,219,346,East
4928,4929,Corporate,Office Supplies,3957,10,North
4929,4930,Consumer,Office Supplies,1775,118,East
4930,4931,Home Office,Technology,1420,937,West
4931,4932,Corporate,Technology,1115,988,South
4932,4933,Consumer,Office Supplies,4643,134,East
4933,4934,Home Office,Office Supplies,1843,73,West
4934,4935,Home Office,Technology,2042,215,North
4935,4936,Corporate,Office Supplies,3641,424,North
4936,4937,Consumer,Office Supplies,1546,963,South
4937,4938,Consumer,Furniture,3716,859,North
4938,4939,Home Office,Technology,3994,253,West
4939,4940,Home Office,Furniture,1824,599,East
4940,4941,Home Office,Furniture,2372,632,West
4941,4942,Consumer,Technology,4162,663,South
4942,4943,Corporate,Furniture,4381,225,East
4943,4944,Corporate,Office Supplies,171,974,West
4944,4945,Consumer,Furniture,4269,537,South
4945,4946,Corporate,Technology,2300,974,South
4946,4947,Home Office,Office Supplies,2243,575,East
4947,4948,Corporate,Office Supplies,3857,662,East
4948,4949,Corporate,Office Supplies,3281,389,North
4949,4950,Corporate,Office Supplies,1581,857,North
4950,4951,Home Office,Furniture,2975,88,East
4951,4952,Consumer,Furniture,4960,424,North
4952,4953,Home Office,Office Supplies,4179,462,East
4953,4954,Consumer,Technology,1196,158,North
4954,4955,Consumer,Office Supplies,4407,648,West
4955,4956,Consumer,Furniture,823,679,South
4956,4957,Corporate,Office Supplies,3339,800,East
4957,4958,Corporate,Furniture,2478,47,East
4958,4959,Consumer,Office Supplies,4946,166,East
4959,4960,Consumer,Technology,3314,342,West
4960,4961,Corporate,Office Supplies,2971,297,South
4961,4962,Home Office,Technology,4589,121,North
4962,4963,Consumer,Technology,4707,711,North
4963,4964,Home Office,Office Supplies,4881,627,South
4964,4965,Corporate,Technology,4019,100,North
4965,4966,Consumer,Technology,1820,875,East
4966,4967,Home Office,Furniture,3499,822,South
4967,4968,Home Office,Furniture,1957,58,West
4968,4969,Home Office,Technology,2865,170,South
4969,4970,Corporate,Office Supplies,2496,525,East
4970,4971,Corporate,Technology,3864,411,South
4971,4972,Home Office,Office Supplies,4121,719,West
4972,4973,Home Office,Furniture,3986,329,West
4973,4974,Corporate,Office Supplies,2662,933,South
4974,4975,Home Office,Technology,2546,373,South
4975,4976,Home Office,Technology,3767,898,North
4976,4977,Corporate,Technology,2361,451,North
4977,4978,Home Office,Technology,3717,484,East
4978,4979,Home Office,Technology,1412,775,North
4979,4980,Home Office,Office Supplies,1964,611,East
4980,4981,Corporate,Technology,2405,321,East
4981,4982,Home Office,Furniture,1907,541,South
4982,4983,Corporate,Technology,2841,598,North
4983,4984,Corporate,Office Supplies,3436,229,West
4984,4985,Consumer,Technology,1097,683,West
4985,4986,Consumer,Technology,2419,506,South
4986,4987,Home Office,Office Supplies,3307,352,West
4987,4988,Corporate,Technology,698,915,West
4988,4989,Consumer,Office Supplies,1183,636,South
4989,4990,Home Office,Technology,3681,103,West
4990,4991,Consumer,Furniture,3186,927,South
4991,4992,Consumer,Technology,2402,142,East
4992,4993,Corporate,Office Supplies,2884,510,North
4993,4994,Corporate,Furniture,821,181,West
4994,4995,Consumer,Office Supplies,1254,635,South
4995,4996,Consumer,Technology,116,18,West
4996,4997,Corporate,Furniture,1091,820,North
4997,4998,Home Office,Office Supplies,2332,781,West
4998,4999,Corporate,Furniture,3562,691,East
4999,5000,Consumer,Furniture,1546,330,South
5000,5001,Home Office,Office Supplies,1565,107,North
5001,5002,Consumer,Furniture,3867,178,East
5002,5003,Home Office,Office Supplies,3727,969,West
5003,5004,Consumer,Furniture,3183,320,West
5004,5005,Home Office,Furniture,1643,739,West
5005,5006,Home Office,Furniture,179,923,North
5006,5007,Consumer,Technology,3387,921,South
5007,5008,Home Office,Technology,1371,352,North
5008,5009,Corporate,Office Supplies,1664,439,East
5009,5010,Consumer,Furniture,1813,941,South
5010,5011,Corporate,Office Supplies,1109,867,North
5011,5012,Consumer,Technology,872,971,West
5012,5013,Home Office,Technology,582,565,East
5013,5014,Home Office,Technology,2492,509,West
5014,5015,Home Office,Technology,3279,782,North
5015,5016,Consumer,Office Supplies,1681,294,East
5016,5017,Corporate,Furniture,2621,647,South
5017,5018,Corporate,Office Supplies,1205,269,South
5018,5019,Consumer,Furniture,3809,504,North
5019,5020,Consumer,Technology,3461,364,North
5020,5021,Corporate,Furniture,4370,223,South
5021,5022,Corporate,Technology,941,826,South
5022,5023,Corporate,Office Supplies,3634,209,North
5023,5024,Corporate,Furniture,1972,245,South
5024,5025,Consumer,Office Supplies,3605,862,East
5025,5026,Consumer,Technology,3420,145,North
5026,5027,Home Office,Office Supplies,2828,899,East
5027,5028,Corporate,Technology,1054,957,West
5028,5029,Home Office,Technology,1695,637,East
5029,5030,Consumer,Technology,2388,974,North
5030,5031,Consumer,Office Supplies,4535,926,West
5031,5032,Home Office,Office Supplies,843,676,South
5032,5033,Corporate,Furniture,1594,431,East
5033,5034,Corporate,Furniture,3446,910,East
5034,5035,Corporate,Office Supplies,4210,350,North
5035,5036,Corporate,Office Supplies,2088,838,South
5036,5037,Home Office,Office Supplies,307,913,North
5037,5038,Home Office,Office Supplies,1183,351,South
5038,5039,Consumer,Technology,2512,539,North
5039,5040,Corporate,Technology,3411,397,South
5040,5041,Corporate,Technology,4110,13,West
5041,5042,Corporate,Office Supplies,496,686,North
5042,5043,Home Office,Technology,2057,648,West
5043,5044,Corporate,Technology,4989,408,North
5044,5045,Home Office,Furniture,308,431,North
5045,5046,Corporate,Furniture,532,420,North
5046,5047,Corporate,Technology,2756,222,East
5047,5048,Consumer,Technology,2536,569,North
5048,5049,Corporate,Technology,4778,567,South
5049,5050,Corporate,Office Supplies,4627,567,East
5050,5051,Consumer,Furniture,4546,57,South
5051,5052,Home Office,Furniture,233,196,South
5052,5053,Home Office,Furniture,738,511,South
5053,5054,Corporate,Technology,1328,641,South
5054,5055,Home Office,Office Supplies,3469,653,South
5055,5056,Corporate,Furniture,4312,980,West
5056,5057,Consumer,Furniture,4119,540,East
5057,5058,Consumer,Office Supplies,1390,962,South
5058,5059,Corporate,Technology,2296,796,West
5059,5060,Consumer,Technology,1803,484,West
5060,5061,Consumer,Furniture,2326,753,South
5061,5062,Corporate,Furniture,2295,51,North
5062,5063,Corporate,Office Supplies,4660,613,South
5063,5064,Consumer,Furniture,1075,270,West
5064,5065,Home Office,Office Supplies,1128,57,South
5065,5066,Home Office,Furniture,625,930,West
5066,5067,Corporate,Furniture,2427,972,South
5067,5068,Corporate,Furniture,2646,803,West
5068,5069,Home Office,Technology,935,595,South
5069,5070,Consumer,Office Supplies,2583,737,North
5070,5071,Home Office,Office Supplies,2963,455,North
5071,5072,Home Office,Technology,2834,230,West
5072,5073,Home Office,Technology,1638,630,North
5073,5074,Home Office,Technology,2010,656,North
5074,5075,Corporate,Office Supplies,4149,949,East
5075,5076,Corporate,Furniture,2742,352,South
5076,5077,Consumer,Technology,1403,247,South
5077,5078,Consumer,Technology,231,164,North
5078,5079,Consumer,Technology,492,947,North
5079,5080,Consumer,Furniture,4676,850,West
5080,5081,Home Office,Furniture,3684,65,South
5081,5082,Corporate,Technology,2775,396,East
5082,5083,Corporate,Furniture,2566,903,East
5083,5084,Consumer,Technology,1325,918,North
5084,5085,Consumer,Furniture,2805,719,West
5085,5086,Home Office,Office Supplies,561,324,West
5086,5087,Home Office,Office Supplies,1901,47,South
5087,5088,Consumer,Furniture,3373,350,North
5088,5089,Corporate,Office Supplies,4085,860,North
5089,5090,Corporate,Office Supplies,251,738,West
5090,5091,Corporate,Office Supplies,2369,240,East
5091,5092,Consumer,Technology,4274,461,East
5092,5093,Corporate,Furniture,1885,351,South
5093,5094,Home Office,Furniture,3560,462,North
5094,5095,Home Office,Furniture,1936,266,North
5095,5096,Consumer,Office Supplies,1497,443,East
5096,5097,Home Office,Technology,1175,218,North
5097,5098,Consumer,Furniture,4606,210,North
5098,5099,Corporate,Office Supplies,2108,146,West
5099,5100,Corporate,Technology,1593,649,South
5100,5101,Corporate,Technology,1235,574,South
5101,5102,Home Office,Furniture,1648,865,South
5102,5103,Consumer,Furniture,884,403,West
5103,5104,Corporate,Office Supplies,1520,605,South
5104,5105,Consumer,Furniture,4938,730,South
5105,5106,Corporate,Office Supplies,2535,854,East
5106,5107,Home Office,Technology,3581,806,East
5107,5108,Home Office,Technology,3751,45,South
5108,5109,Consumer,Technology,2163,224,West
5109,5110,Home Office,Technology,2120,36,West
5110,5111,Home Office,Furniture,4857,667,West
5111,5112,Consumer,Furniture,2249,27,North
5112,5113,Corporate,Office Supplies,1050,639,North
5113,5114,Home Office,Office Supplies,124,146,West
5114,5115,Consumer,Office Supplies,117,588,East
5115,5116,Home Office,Office Supplies,3925,912,North
5116,5117,Home Office,Office Supplies,669,835,West
5117,5118,Home Office,Technology,1455,984,North
5118,5119,Home Office,Technology,1692,39,North
5119,5120,Consumer,Technology,930,82,North
5120,5121,Consumer,Office Supplies,3182,132,North
5121,5122,Consumer,Technology,971,966,West
5122,5123,Home Office,Technology,934,996,North
5123,5124,Home Office,Technology,3412,237,South
5124,5125,Home Office,Technology,3216,347,West
5125,5126,Consumer,Furniture,1069,282,West
5126,5127,Home Office,Office Supplies,692,767,West
5127,5128,Corporate,Office Supplies,354,446,North
5128,5129,Home Office,Furniture,2214,911,West
5129,5130,Corporate,Technology,3065,48,East
5130,5131,Home Office,Technology,2761,930,South
5131,5132,Consumer,Technology,702,691,East
5132,5133,Home Office,Office Supplies,1165,435,South
5133,5134,Corporate,Office Supplies,1939,324,South
5134,5135,Corporate,Office Supplies,2531,623,North
5135,5136,Home Office,Office Supplies,1065,815,South
5136,5137,Corporate,Office Supplies,1837,518,South
5137,5138,Corporate,Furniture,584,936,East
5138,5139,Consumer,Office Supplies,4234,764,South
5139,5140,Home Office,Technology,110,166,West
5140,5141,Home Office,Office Supplies,4819,881,West
5141,5142,Home Office,Furniture,4604,786,South
5142,5143,Corporate,Technology,2127,266,West
5143,5144,Home Office,Furniture,3464,985,North
5144,5145,Home Office,Technology,3187,879,West
5145,5146,Consumer,Office Supplies,3138,864,North
5146,5147,Consumer,Furniture,704,644,South
5147,5148,Consumer,Technology,1068,465,North
5148,5149,Corporate,Office Supplies,4360,56,North
5149,5150,Home Office,Technology,536,341,South
5150,5151,Consumer,Furniture,2874,19,South
5151,5152,Consumer,Furniture,1909,153,North
5152,5153,Consumer,Furniture,2869,440,East
5153,5154,Home Office,Furniture,1929,820,South
5154,5155,Home Office,Office Supplies,392,161,South
5155,5156,Home Office,Technology,4051,496,East
5156,5157,Corporate,Office Supplies,561,145,West
5157,5158,Corporate,Furniture,3984,596,East
5158,5159,Consumer,Technology,3333,882,West
5159,5160,Home Office,Furniture,2191,35,East
5160,5161,Consumer,Office Supplies,4036,16,North
5161,5162,Home Office,Office Supplies,3039,600,South
5162,5163,Home Office,Office Supplies,4906,24,East
5163,5164,Home Office,Technology,188,441,South
5164,5165,Corporate,Technology,1763,908,West
5165,5166,Corporate,Furniture,3401,409,North
5166,5167,Home Office,Technology,2820,216,South
5167,5168,Consumer,Technology,3037,610,East
5168,5169,Home Office,Office Supplies,521,618,East
5169,5170,Home Office,Furniture,3849,919,North
5170,5171,Consumer,Office Supplies,4533,225,West
5171,5172,Home Office,Furniture,365,511,North
5172,5173,Consumer,Furniture,2950,468,North
5173,5174,Corporate,Technology,1478,268,South
5174,5175,Corporate,Office Supplies,1914,338,West
5175,5176,Consumer,Technology,2364,463,North
5176,5177,Corporate,Technology,4516,808,South
5177,5178,Corporate,Technology,949,384,South
5178,5179,Consumer,Furniture,4914,473,West
5179,5180,Corporate,Office Supplies,3836,84,West
5180,5181,Home Office,Office Supplies,1091,251,South
5181,5182,Home Office,Technology,3864,26,West
5182,5183,Consumer,Furniture,1908,698,South
5183,5184,Corporate,Office Supplies,3374,268,West
5184,5185,Home Office,Office Supplies,816,132,West
5185,5186,Home Office,Technology,995,988,West
5186,5187,Corporate,Furniture,1276,993,East
5187,5188,Corporate,Technology,3853,320,West
5188,5189,Home Office,Office Supplies,1876,120,East
5189,5190,Home Office,Furniture,2904,265,South
5190,5191,Consumer,Technology,3492,243,North
5191,5192,Consumer,Office Supplies,1559,977,North
5192,5193,Home Office,Technology,2643,506,North
5193,5194,Consumer,Technology,4737,877,South
5194,5195,Home Office,Technology,4830,49,West
5195,5196,Home Office,Furniture,3653,131,East
5196,5197,Consumer,Office Supplies,1449,459,South
5197,5198,Consumer,Office Supplies,3086,736,North
5198,5199,Corporate,Office Supplies,3430,817,North
5199,5200,Corporate,Office Supplies,4893,807,North
5200,5201,Corporate,Furniture,2222,802,North
5201,5202,Home Office,Technology,3728,528,East
5202,5203,Consumer,Office Supplies,597,101,North
5203,5204,Home Office,Furniture,3587,370,East
5204,5205,Consumer,Technology,821,955,North
5205,5206,Home Office,Furniture,1463,132,South
5206,5207,Corporate,Furniture,407,346,East
5207,5208,Corporate,Office Supplies,2851,617,East
5208,5209,Corporate,Office Supplies,983,522,South
5209,5210,Home Office,Technology,1364,612,North
5210,5211,Consumer,Technology,4448,437,North
5211,5212,Consumer,Office Supplies,2544,442,West
5212,5213,Corporate,Furniture,3133,16,West
5213,5214,Corporate,Office Supplies,1152,129,East
5214,5215,Corporate,Technology,593,396,West
5215,5216,Corporate,Furniture,2121,359,South
5216,5217,Consumer,Furniture,1847,650,South
5217,5218,Home Office,Furniture,3402,700,South
5218,5219,Home Office,Office Supplies,2379,107,East
5219,5220,Home Office,Office Supplies,1031,943,South
5220,5221,Home Office,Technology,2025,52,East
5221,5222,Corporate,Furniture,856,192,East
5222,5223,Corporate,Furniture,1154,706,South
5223,5224,Corporate,Office Supplies,4030,574,South
5224,5225,Home Office,Technology,4651,749,East
